?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0002193>	"EMAPA:18765"
<http://purl.obolibrary.org/obo/UBERON_0002193>	"EHDAA2:0004615"
<http://purl.obolibrary.org/obo/UBERON_0002193>	"CALOHA:TS-2018"
<http://purl.obolibrary.org/obo/UBERON_0002193>	"MA:0000013"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"EV:0100110"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"FMA:45663"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"GAID:364"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"HAO:0000324"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"BTO:0000083"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"EHDAA:8116"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"EFO:0000969"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"WikipediaCategory:Female_reproductive_system"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"NCIT:C12402"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"SCTID:361386004"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"EMAPA:17959"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"VHOG:0000726"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"TGMA:0000635"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"CALOHA:TS-1303"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"Wikipedia:Female_genitalia"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"MA:0000381"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"MIAA:0000028"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"EHDAA2:0000506"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"MESH:D005836"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"XAO:0000156"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"MA:0000273"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"Wikipedia:Iris_(anatomy)"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"BTO:0000653"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"NCIT:C12737"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"EFO:0004245"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"VHOG:0000101"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"TAO:0001238"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"GAID:917"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"MESH:D007498"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"XAO:0000185"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"AAO:0010347"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"EMAPA:19154"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"FMA:58235"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"ZFA:0001238"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"EV:0100345"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"SCTID:181164000"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"CALOHA:TS-0491"
<http://purl.obolibrary.org/obo/CL_0000066>	"FMA:66768"
<http://purl.obolibrary.org/obo/CL_0000066>	"CALOHA:TS-2026"
<http://purl.obolibrary.org/obo/CL_0000066>	"CARO:0000077"
<http://purl.obolibrary.org/obo/CL_0000066>	"WBbt:0003672"
<http://purl.obolibrary.org/obo/CL_0000066>	"BTO:0000414"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"AAO:0000471"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"ZFA:0000416"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"EFO:0003437"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"TAO:0000416"
<http://purl.obolibrary.org/obo/UBERON_0004872>	"Wikipedia:Lateral_plate_mesoderm#Division_into_layers"
<http://purl.obolibrary.org/obo/UBERON_0004872>	"XAO:0000276"
<http://purl.obolibrary.org/obo/UBERON_0004872>	"BILA:0000044"
<http://purl.obolibrary.org/obo/UBERON_0004872>	"FMA:295568"
<http://purl.obolibrary.org/obo/UBERON_0004872>	"AAO:0011102"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"Wikipedia:Septum_transversum"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"FMA:295593"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"SCTID:308819008"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"VHOG:0000019"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"NCIT:C34296"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"EMAPA:16318"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"EHDAA:736"
<http://purl.obolibrary.org/obo/UBERON_0004161>	"EHDAA2:0001829"
<http://purl.obolibrary.org/obo/GO_0060914>	"Reactome:R-HSA-9733709"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"EFO:0000966"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"ZFA:0001115"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"MA:0000004"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"galen:Trunk"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"BTO:0001493"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"BILA:0000116"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"NCIT:C33816"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"CALOHA:TS-1071"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"XAO:0000054"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"SCTID:262225004"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"AAO:0010339"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"MIAA:0000296"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"Wikipedia:Torso"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"XAO:0003025"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"EMAPA:31857"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"FMA:7181"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"TAO:0001115"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"MAT:0000296"
<http://purl.obolibrary.org/obo/UBERON_0013754>	"SCTID:314820002"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"EV:0100032"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"EMAPA:36308"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"SCTID:2436009"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"FMA:14353"
<http://purl.obolibrary.org/obo/UBERON_0004471>	"AAO:0000423"
<http://purl.obolibrary.org/obo/UBERON_0004471>	"FMA:33519"
<http://purl.obolibrary.org/obo/UBERON_0005734>	"EMAPA:36299"
<http://purl.obolibrary.org/obo/UBERON_0005734>	"NCIT:C33818"
<http://purl.obolibrary.org/obo/UBERON_0005734>	"SCTID:61066005"
<http://purl.obolibrary.org/obo/UBERON_0005734>	"Wikipedia:Tunica_externa_(vessels)"
<http://purl.obolibrary.org/obo/UBERON_0005734>	"BTO:0002010"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"TAO:0001574"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"neuronames:2054"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"MA:0000219"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"VHOG:0000396"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"AAO:0000033"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"CALOHA:TS-2001"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"BIRNLEX:1123"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"SCTID:362481007"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"MESH:D001341"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"EHDAA2:0000158"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"BTO:0002507"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"EHDAA:3767"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"EHDA:10095"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"ZFA:0001574"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"Wikipedia:Autonomic_nervous_system"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"FMA:65553"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"EMAPA:16984"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"NCIT:C12673"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"GAID:706"
<http://purl.obolibrary.org/obo/CL_0002570>	"https://cellxgene.cziscience.com/cellguide/CL_0002570"
<http://purl.obolibrary.org/obo/UBERON_0003505>	"MA:0001852"
<http://purl.obolibrary.org/obo/UBERON_0003505>	"EMAPA:35874"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"OGES:000010"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"OGES:000024"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"WBls:0000103"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"WBls:0000022"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"WBls:0000093"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"OGES:000014"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"BilaDO:0000003"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"SCTID:309312004"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"TAO:0001501"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MA:0000104"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"XAO:0000170"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EV:0100141"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"ZFA:0005622"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MIAA:0000189"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"NCIT:C12373"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MESH:D002356"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"BTO:0000206"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"FMA:37377"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EMAPA:32730"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EFO:0000949"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"VHOG:0001207"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"NCIT:C32268"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MAT:0000189"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EHDAA2:0003087"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"Wikipedia:Cartilage"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"AAO:0000060"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"VSAO:0000040"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"galen:Cartilage"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"AEO:0000087"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"GAID:99"
<http://purl.obolibrary.org/obo/NCBITaxon_1206794>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"NCIT:C34275"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"BTO:0001886"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"FMA:86589"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"EHDAA2:0003171"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"EFO:0001652"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"Wikipedia:Primordium"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"MAT:0000482"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"AEO:0000171"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"XAO:0003043"
<http://purl.obolibrary.org/obo/UBERON_0004522>	"FMA:239607"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"BTO:0001799"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"VHOG:0001133"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"Wikipedia:Pulmonary_vein"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"EHDAA:2629"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"NCIT:C12776"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"GAID:543"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"EMAPA:18645"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"CALOHA:TS-0840"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"AAO:0010521"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"SCTID:430160002"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"EHDAA2:0001579"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"MESH:D011667"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"XAO:0000394"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"galen:PulmonaryVein"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"FMA:66643"
<http://purl.obolibrary.org/obo/UBERON_0002016>	"MA:0002206"
<http://purl.obolibrary.org/obo/UBERON_0005092>	"EHDAA2:0001841"
<http://purl.obolibrary.org/obo/UBERON_0005092>	"EMAPA:16239"
<http://purl.obolibrary.org/obo/UBERON_0005092>	"VHOG:0000489"
<http://purl.obolibrary.org/obo/UBERON_0005092>	"FMA:70318"
<http://purl.obolibrary.org/obo/UBERON_0005092>	"EHDAA:484"
<http://purl.obolibrary.org/obo/UBERON_0007098>	"ZFA:0007064"
<http://purl.obolibrary.org/obo/UBERON_0007098>	"XAO:0000024"
<http://purl.obolibrary.org/obo/UBERON_0007098>	"TAO:0007064"
<http://purl.obolibrary.org/obo/CL_0000221>	"FMA:72549"
<http://purl.obolibrary.org/obo/UBERON_0001957>	"MA:0001837"
<http://purl.obolibrary.org/obo/UBERON_0001957>	"NCIT:C49214"
<http://purl.obolibrary.org/obo/UBERON_0001957>	"BTO:0002108"
<http://purl.obolibrary.org/obo/UBERON_0001957>	"FMA:62653"
<http://purl.obolibrary.org/obo/UBERON_0001957>	"SCTID:85546005"
<http://purl.obolibrary.org/obo/PR_000002976>	"PIRSF:PIRSF002021"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"BILA:0000083"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"AAO:0010023"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"FMA:45615"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"EHDAA2:0000726"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"EMAPA:16247"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"galen:AlimentaryTract"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"TAO:0000112"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"BTO:0000545"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"TGMA:0001819"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"VHOG:0000309"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"WBbt:0005743"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"ZFA:0000112"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"BTO:0000511"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"EHDAA:518"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"MA:0000917"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"NCIT:C34082"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"VHOG:0001227"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"SCTID:362018002"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"FMA:7282"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"EHDAA2:0004155"
<http://purl.obolibrary.org/obo/UBERON_0003379>	"EMAPA:17326"
<http://purl.obolibrary.org/obo/GO_0006412>	"Wikipedia:Translation_(genetics)"
<http://purl.obolibrary.org/obo/GO_0006412>	"Reactome:R-HSA-72766"
<http://purl.obolibrary.org/obo/GO_0005794>	"NIF_Subcellular:sao451912436"
<http://purl.obolibrary.org/obo/GO_0005794>	"Wikipedia:Golgi_apparatus"
<http://purl.obolibrary.org/obo/GO_0048341>	"Reactome:R-HSA-9793380"
<http://purl.obolibrary.org/obo/UBERON_0003426>	"MA:0000798"
<http://purl.obolibrary.org/obo/UBERON_0004111>	"FMA:242873"
<http://purl.obolibrary.org/obo/UBERON_0004111>	"EHDAA2:0003080"
<http://purl.obolibrary.org/obo/UBERON_0004111>	"Wikipedia:Foramen"
<http://purl.obolibrary.org/obo/UBERON_0004111>	"AEO:0000080"
<http://purl.obolibrary.org/obo/UBERON_0004111>	"SCTID:346902003"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"SCTID:362637005"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"EHDAA:7995"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"FMA:59398"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"MESH:D008334"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"Wikipedia:Lower_jaw"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"EFO:0003660"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"VHOG:0000453"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"EMAPA:17906"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"EHDAA2:0001018"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"ncithesaurus:Lower_Jaw"
<http://purl.obolibrary.org/obo/UBERON_0001710>	"AAO:0000272"
<http://purl.obolibrary.org/obo/CL_0000550>	"FMA:83506"
<http://purl.obolibrary.org/obo/UBERON_0009657>	"NCIT:C52947"
<http://purl.obolibrary.org/obo/UBERON_0009657>	"MA:0001987"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"EHDAA:4340"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"EMAPA:17616"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"MA:0001985"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"EHDAA2:0000882"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"ZFA:0001061"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"SCTID:360401001"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"XAO:0004165"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"TAO:0001061"
<http://purl.obolibrary.org/obo/UBERON_0002457>	"VHOG:0000225"
<http://purl.obolibrary.org/obo/UBERON_0001458>	"NCIT:C12291"
<http://purl.obolibrary.org/obo/UBERON_0001458>	"SCTID:244092005"
<http://purl.obolibrary.org/obo/UBERON_0001458>	"MA:0001579"
<http://purl.obolibrary.org/obo/UBERON_0001458>	"FMA:24764"
<http://purl.obolibrary.org/obo/UBERON_0006965>	"EFO:0003709"
<http://purl.obolibrary.org/obo/UBERON_0006965>	"ZFA:0005077"
<http://purl.obolibrary.org/obo/UBERON_0006965>	"TAO:0005077"
<http://purl.obolibrary.org/obo/UBERON_0003854>	"VHOG:0000439"
<http://purl.obolibrary.org/obo/UBERON_0003854>	"ZFA:0007021"
<http://purl.obolibrary.org/obo/UBERON_0003854>	"FMA:312957"
<http://purl.obolibrary.org/obo/UBERON_0003854>	"TAO:0007021"
<http://purl.obolibrary.org/obo/UBERON_0004357>	"VHOG:0001258"
<http://purl.obolibrary.org/obo/GO_0030016>	"Wikipedia:Myofibril"
<http://purl.obolibrary.org/obo/UBERON_0003585>	"MA:0000799"
<http://purl.obolibrary.org/obo/UBERON_0003585>	"EMAPA:36509"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"EFO:0000635"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"AAO:0011124"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"BIRNLEX:16"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"FMA:82472"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"SCTID:113343008"
<http://purl.obolibrary.org/obo/UBERON_0000064>	"SCTID:91717005"
<http://purl.obolibrary.org/obo/UBERON_0034874>	"FMA:84581"
<http://purl.obolibrary.org/obo/UBERON_0004581>	"FMA:45626"
<http://purl.obolibrary.org/obo/UBERON_0004581>	"Wikipedia:Systemic_venous_system"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"SCTID:118760003"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"BTO:0001491"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"XAO:0003034"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"FMA:7085"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"EHDAA:512"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"NCIT:C28287"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"MA:0000019"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"Wikipedia:Viscus"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"EMAPA:16245"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"AAO:0010386"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"MESH:D014781"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"RETIRED_EHDAA2:0002201"
<http://purl.obolibrary.org/obo/UBERON_0005863>	"XAO:0004022"
<http://purl.obolibrary.org/obo/UBERON_0005863>	"EHDAA2_RETIRED:0003147"
<http://purl.obolibrary.org/obo/UBERON_0005863>	"VSAO:0000092"
<http://purl.obolibrary.org/obo/UBERON_0005863>	"AEO:0000147"
<http://purl.obolibrary.org/obo/UBERON_0005863>	"EMAPA:32731"
<http://purl.obolibrary.org/obo/PATO_0002007>	"Image:http://upload.wikimedia.org/wikipedia/commons/0/06/Convex_polygon_illustration1.png"
<http://purl.obolibrary.org/obo/GO_0019953>	"Wikipedia:Sexual_reproduction"
<http://purl.obolibrary.org/obo/UBERON_0000111>	"BilaDO:0000010"
<http://purl.obolibrary.org/obo/UBERON_0000111>	"Wikipedia:Organogenesis"
<http://purl.obolibrary.org/obo/UBERON_0000111>	"OGES:000032"
<http://purl.obolibrary.org/obo/UBERON_0000111>	"BILS:0000111"
<http://purl.obolibrary.org/obo/UBERON_0000111>	"OGES:000005"
<http://purl.obolibrary.org/obo/UBERON_0009722>	"EMAPA:32754"
<http://purl.obolibrary.org/obo/UBERON_0009722>	"EHDAA2:0004621"
<http://purl.obolibrary.org/obo/UBERON_0009722>	"FMA:293087"
<http://purl.obolibrary.org/obo/GO_0045202>	"NIF_Subcellular:sao914572699"
<http://purl.obolibrary.org/obo/GO_0045202>	"Wikipedia:Chemical_synapse"
<http://purl.obolibrary.org/obo/UBERON_0009117>	"EHDAA2:0000716"
<http://purl.obolibrary.org/obo/UBERON_0009117>	"NCIT:C34192"
<http://purl.obolibrary.org/obo/UBERON_0036290>	"FMA:87177"
<http://purl.obolibrary.org/obo/GO_0048313>	"Reactome:R-HSA-162658"
<http://purl.obolibrary.org/obo/UBERON_0010000>	"CARO:0010000"
<http://purl.obolibrary.org/obo/UBERON_0010286>	"ZFA:0007039"
<http://purl.obolibrary.org/obo/UBERON_0010286>	"TAO:0007039"
<http://purl.obolibrary.org/obo/PR_000001012>	"IUPHARobj:2452"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"Wikipedia:Pseudostratified_columnar_epithelium"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"NCIT:C33419"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"FMA:45572"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"NCIT:C49316"
<http://purl.obolibrary.org/obo/UBERON_0006312>	"MA:0001911"
<http://purl.obolibrary.org/obo/UBERON_0009881>	"EFO:0003704"
<http://purl.obolibrary.org/obo/UBERON_0009881>	"ZFA:0005041"
<http://purl.obolibrary.org/obo/UBERON_0009881>	"TAO:0005041"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"EHDAA2:0001929"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"Wikipedia:Stomodeum"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"FMA:295846"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"EMAPA:16263"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"TGMA:0000135"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"TAO:0001290"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"BTO:0004224"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"NCIT:C34306"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"ZFA:0001290"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"XAO:0000269"
<http://purl.obolibrary.org/obo/UBERON_0015128>	"FMA:83105"
<http://purl.obolibrary.org/obo/CL_0000034>	"FMA:63368"
<http://purl.obolibrary.org/obo/CL_0000034>	"CALOHA:TS-2086"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"EHDAA2:0001730"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"EMAPA:17661"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"NCIT:C33483"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"FMA:7309"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"Wikipedia:Right_lung"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"EHDAA:4969"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"SCTID:361967000"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"VHOG:0000301"
<http://purl.obolibrary.org/obo/UBERON_0002167>	"MA:0000426"
<http://purl.obolibrary.org/obo/UBERON_0011820>	"EHDAA2:0004149"
<http://purl.obolibrary.org/obo/UBERON_0011820>	"FMA:85125"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"XAO:0004012"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"galen:SkeletalStructure"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"AAO:0011129"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"ZFA:0005494"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"TAO:0001890"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"VSAO:0000128"
<http://purl.obolibrary.org/obo/UBERON_0004698>	"MA:0000713"
<http://purl.obolibrary.org/obo/UBERON_0004698>	"NCIT:C49318"
<http://purl.obolibrary.org/obo/UBERON_0009494>	"FMA:295694"
<http://purl.obolibrary.org/obo/UBERON_0009494>	"EMAPA:32755"
<http://purl.obolibrary.org/obo/UBERON_0006914>	"SCTID:40118003"
<http://purl.obolibrary.org/obo/UBERON_0006914>	"BTO:0002072"
<http://purl.obolibrary.org/obo/UBERON_0006914>	"Wikipedia:Squamous_epithelium"
<http://purl.obolibrary.org/obo/UBERON_0006914>	"NCIT:C12848"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"FMA:64781"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"XAO:0004030"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"Wikipedia:Dense_regular_connective_tissue"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"VSAO:0000050"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"SCTID:22560007"
<http://purl.obolibrary.org/obo/UBERON_0007846>	"NCIT:C33453"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"NCIT:C34248"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"FMA:293041"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"EHDAA2:0000187"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"PPDB:606"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"KEGG:D05963"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"KEGG:C00059"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"MolBase:4"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"Wikipedia:Sulfuric_acid"
<http://purl.obolibrary.org/obo/CHEBI_26836>	"KNApSAcK:C00007530"
